TransactionID,CustomerID,ProductID,PurchaseDate,Quantity,UnitPrice,TotalAmount,StoreLocation,PaymentType,PurchaseDateRaw,ProductName,Category,Department,CustomerSegment,AgeGroup,LoyaltyTier,Region,BasketItemCount,BasketValue,BasketSizeSegment
T00295,C009,P020,2025-12-05,2,1.6,3.2,Eastpark,Mobile,2025-12-05,Cola,Beverages,Grocery,Senior,60+,Silver,North,4,36.4,Large
T00280,C033,P025,2025-12-03,2,2.2,4.4,Hilltop,Card,2025-12-03,Energy Drink,Beverages,Grocery,Premium Shopper,41-60,Not Enrolled,Central,3,33.0,Small
T00188,C054,P047,2025-08-21,5,4.1,20.5,Downtown,Voucher,2025-08-21,Trash Bags,Household,Non-Food,Premium Shopper,41-60,Gold,North,4,33.2,Large
T00119,C054,P022,2025-06-02,1,1.1,1.1,Westgate,Mobile,2025-06-02,Sparkling Water,Beverages,Grocery,Premium Shopper,41-60,Gold,North,4,12.7,Large
T00092,C026,P045,2025-05-29,1,2.9,2.9,Westgate,Mobile,2025-05-29,Dish Soap,Household,Non-Food,Family,41-60,Silver,North,6,25.65,Large
T00219,C018,P012,2025-10-07,1,2.6,2.6,Westgate,Cash,10/07/2025,Eggs,Dairy,Fresh Food,Young Singles,26-40,Bronze,East,6,31.47,Large
T00115,C045,P020,2025-06-07,2,1.6,3.2,Westgate,Card,2025-06-07,Cola,Beverages,Grocery,Student,18-25,Silver,East,6,70.2,Large
T00249,C025,P036,2025-11-30,3,7.8,23.4,Westgate,Card,11/30/2025,Olive Oil,Pantry,Grocery,Budget Shopper,26-40,Not Enrolled,Central,4,32.77,Large
T00222,C053,P043,2025-10-19,3,3.0,9.0,Riverside,Card,10/19/2025,Frozen Fries,Frozen,Grocery,Senior,60+,Not Enrolled,South,5,39.5,Large
T00186,C020,P037,2025-08-28,2,1.1,2.2,Hilltop,Card,2025-08-28,Canned Beans,Pantry,Grocery,Budget Shopper,26-40,Not Enrolled,East,3,14.6,Small
T00012,C036,P023,2025-01-25,3,8.9,26.7,Westgate,Voucher,01/25/2025,Coffee Beans,Beverages,Grocery,Premium Shopper,41-60,Bronze,North,6,49.0,Large
T00235,C026,P042,2025-10-04,1,2.4,2.4,Westgate,Voucher,2025-10-04,Frozen Vegetables,Frozen,Grocery,Family,41-60,Silver,North,3,7.7,Small
T00311,C005,P013,2025-12-10,2,1.9,3.8,Riverside,Voucher,2025-12-10,White Bread,Bakery,Fresh Food,Young Singles,26-40,Not Enrolled,South,4,23.8,Large
T00131,C039,P049,2025-06-15,3,2.7,8.1,Downtown,Card,2025-06-15,Toothpaste,Personal Care,Non-Food,Budget Shopper,26-40,Bronze,West,3,19.5,Small
T00073,C041,P020,2025-04-23,1,1.6,1.6,Westgate,Card,2025-04-23,Cola,Beverages,Grocery,Young Singles,26-40,Silver,North,6,28.9,Large
T00267,C018,P035,2025-11-27,4,2.1,8.4,Hilltop,Cash,2025-11-27,Sugar,Pantry,Grocery,Young Singles,26-40,Bronze,East,3,14.2,Small
T00140,C034,P049,2025-07-02,2,2.7,5.4,Downtown,Mobile,2025-07-02,Toothpaste,Personal Care,Non-Food,Budget Shopper,26-40,Gold,West,5,22.28,Large
T00292,C041,P011,2025-12-06,2,3.8,7.6,Hilltop,Card,2025-12-06,Butter,Dairy,Fresh Food,Young Singles,26-40,Silver,North,3,19.6,Small
T00097,C052,P020,2025-05-03,2,1.6,3.2,Hilltop,Mobile,05/03/2025,Cola,Beverages,Grocery,Young Singles,26-40,Not Enrolled,East,3,21.6,Small
T00210,C038,P035,2025-09-25,1,2.1,2.1,Riverside,Cash,09/25/2025,Sugar,Pantry,Grocery,Student,18-25,Bronze,North,5,25.4,Large
T00153,C030,P020,2025-07-07,3,1.6,4.8,Downtown,Card,2025-07-07,Cola,Beverages,Grocery,Family,41-60,Bronze,West,3,19.8,Small
T00189,C058,P039,2025-08-08,1,2.8,2.8,Eastpark,Card,08/08/2025,Jam,Pantry,Grocery,Family,41-60,Not Enrolled,Central,4,11.95,Large
T00261,C005,P022,2025-11-22,1,1.1,1.1,Hilltop,Card,11/22/2025,Sparkling Water,Beverages,Grocery,Young Singles,26-40,Not Enrolled,South,3,23.1,Small
T00134,C016,P004,2025-06-16,2,1.4,2.8,Riverside,Card,06/16/2025,Lettuce,Produce,Fresh Food,Young Singles,26-40,Bronze,Central,5,18.1,Large
T00286,C023,P034,2025-12-17,2,3.9,7.8,Westgate,Mobile,12/17/2025,Cereal,Pantry,Grocery,Premium Shopper,41-60,Bronze,Central,3,12.8,Small
T00276,C007,P004,2025-12-06,1,1.4,1.4,Riverside,Cash,12/06/2025,Lettuce,Produce,Fresh Food,Family,41-60,Silver,Central,5,66.2,Large
T00050,C030,P025,2025-03-09,1,2.2,2.2,Hilltop,Card,2025-03-09,Energy Drink,Beverages,Grocery,Family,41-60,Bronze,West,3,11.7,Small
T00019,C057,P010,2025-02-14,3,3.2,9.6,Eastpark,Card,2025-02-14,Greek Yogurt,Dairy,Fresh Food,Student,18-25,Bronze,Central,3,23.7,Small
T00058,C018,P014,2025-03-13,1,2.4,2.4,Riverside,Voucher,13-03-2025,Whole Wheat Bread,Bakery,Fresh Food,Young Singles,26-40,Bronze,East,5,22.65,Large
T00229,C057,P042,2025-10-13,1,2.4,2.4,Hilltop,Mobile,2025-10-13,Frozen Vegetables,Frozen,Grocery,Student,18-25,Bronze,Central,4,15.7,Large
T00058,C018,P041,2025-03-13,2,4.6,9.2,Riverside,Voucher,13-03-2025,Ice Cream,Frozen,Grocery,Young Singles,26-40,Bronze,East,5,22.65,Large
T00206,C005,P039,2025-09-04,5,2.8,14.0,Hilltop,Card,2025-09-04,Jam,Pantry,Grocery,Young Singles,26-40,Not Enrolled,South,4,32.4,Large
T00225,C030,P012,2025-10-30,2,2.6,5.2,Riverside,Card,10/30/2025,Eggs,Dairy,Fresh Food,Family,41-60,Bronze,West,4,22.8,Large
T00064,C060,P007,2025-04-22,3,1.5,4.5,Westgate,Card,04/22/2025,Avocado,Produce,Fresh Food,Student,18-25,Silver,East,1,4.5,Single
T00126,C029,P041,2025-06-17,2,4.6,9.2,Downtown,Mobile,06/17/2025,Ice Cream,Frozen,Grocery,Premium Shopper,41-60,Silver,East,3,19.4,Small
T00284,C040,P032,2025-12-16,1,2.7,2.7,Downtown,Mobile,2025-12-16,Pasta Sauce,Pantry,Grocery,Premium Shopper,41-60,Not Enrolled,Central,2,8.7,Small
T00311,C005,P035,2025-12-10,2,2.1,4.2,Riverside,Voucher,2025-12-10,Sugar,Pantry,Grocery,Young Singles,26-40,Not Enrolled,South,4,23.8,Large
T00276,C007,P025,2025-12-06,4,2.2,8.8,Riverside,Cash,12/06/2025,Energy Drink,Beverages,Grocery,Family,41-60,Silver,Central,5,66.2,Large
T00005,C001,P047,2025-01-13,2,4.1,8.2,Westgate,Card,01/13/2025,Trash Bags,Household,Non-Food,Student,18-25,Not Enrolled,East,3,25.6,Small
T00290,C054,P036,2025-12-16,1,7.8,7.8,Downtown,Card,2025-12-16,Olive Oil,Pantry,Grocery,Premium Shopper,41-60,Gold,North,3,20.7,Small
T00315,C021,P020,2025-12-28,2,1.6,3.2,Downtown,Mobile,28-12-2025,Cola,Beverages,Grocery,Family,41-60,Bronze,South,5,43.9,Large
T00125,C051,P008,2025-06-28,1,2.1,2.1,Downtown,Cash,2025-06-28,Whole Milk,Dairy,Fresh Food,Young Singles,26-40,Bronze,West,3,6.4,Small
T00009,C043,P048,2025-01-01,4,4.8,19.2,Eastpark,Card,2025-01-01,Shampoo,Personal Care,Non-Food,Student,18-25,Bronze,East,6,57.7,Large
T00066,C037,P023,2025-04-04,1,8.9,8.9,Eastpark,Card,2025-04-04,Coffee Beans,Beverages,Grocery,Young Singles,26-40,Not Enrolled,South,2,11.9,Small
T00054,C001,P041,2025-03-13,1,4.6,4.6,Hilltop,Cash,2025-03-13,Ice Cream,Frozen,Grocery,Student,18-25,Not Enrolled,East,4,62.2,Large
T00046,C003,P047,2025-03-16,1,4.1,4.1,Riverside,Cash,2025-03-16,Trash Bags,Household,Non-Food,Student,18-25,Silver,Central,5,21.27,Large
T00039,C021,P049,2025-03-24,1,2.7,2.7,Eastpark,Card,2025-03-24,Toothpaste,Personal Care,Non-Food,Family,41-60,Bronze,South,6,40.7,Large
T00147,C003,P020,2025-07-22,2,1.6,3.2,Riverside,Voucher,2025-07-22,Cola,Beverages,Grocery,Student,18-25,Silver,Central,6,53.4,Large
T00295,C009,P018,2025-12-05,1,7.2,7.2,Eastpark,Mobile,2025-12-05,Ground Beef,Meat,Fresh Food,Senior,60+,Silver,North,4,36.4,Large
T00235,C026,P011,2025-10-04,1,3.8,3.8,Westgate,Voucher,2025-10-04,Butter,Dairy,Fresh Food,Family,41-60,Silver,North,3,7.7,Small
T00111,C058,P039,2025-06-26,3,2.8,8.4,Downtown,Cash,2025-06-26,Jam,Pantry,Grocery,Family,41-60,Not Enrolled,Central,4,28.6,Large
T00226,C006,P003,2025-10-25,3,1.8,5.4,Riverside,Cash,2025-10-25,Tomatoes,Produce,Fresh Food,Premium Shopper,41-60,Bronze,Central,3,16.8,Small
T00279,C048,P040,2025-12-01,1,5.2,5.2,Downtown,Voucher,2025-12-01,Frozen Pizza,Frozen,Grocery,Student,18-25,Bronze,South,4,31.3,Large
T00300,C015,P035,2025-12-01,2,2.1,4.2,Downtown,Card,2025-12-01,Sugar,Pantry,Grocery,Premium Shopper,41-60,Not Enrolled,West,4,39.3,Large
T00080,C020,P044,2025-04-03,2,5.5,11.0,Eastpark,Card,04/03/2025,Paper Towels,Household,Non-Food,Budget Shopper,26-40,Not Enrolled,East,6,55.6,Large
T00285,C032,P015,2025-12-09,2,2.8,5.6,Riverside,Voucher,09-12-2025,Bagels,Bakery,Fresh Food,Family,41-60,Not Enrolled,Central,2,10.1,Small
T00045,C025,P025,2025-03-19,3,2.2,6.6,Riverside,Mobile,2025-03-19,Energy Drink,Beverages,Grocery,Budget Shopper,26-40,Not Enrolled,Central,2,8.1,Small
T00219,C018,P042,2025-10-07,2,2.4,4.8,Westgate,Cash,10/07/2025,Frozen Vegetables,Frozen,Grocery,Young Singles,26-40,Bronze,East,6,31.47,Large
T00304,C016,P039,2025-12-26,2,2.8,5.6,Downtown,Voucher,2025-12-26,Jam,Pantry,Grocery,Young Singles,26-40,Bronze,Central,4,26.9,Large
T00303,C057,P041,2025-12-12,1,4.6,4.6,Downtown,Mobile,2025-12-12,Ice Cream,Frozen,Grocery,Student,18-25,Bronze,Central,2,7.5,Small
T00143,C030,P020,2025-07-13,1,1.6,1.6,Eastpark,Card,2025-07-13,Cola,Beverages,Grocery,Family,41-60,Bronze,West,2,6.0,Small
T00142,C033,P034,2025-07-01,1,3.9,3.9,Westgate,Mobile,01-07-2025,Cereal,Pantry,Grocery,Premium Shopper,41-60,Not Enrolled,Central,3,11.7,Small
T00166,C049,P050,2025-08-26,2,2.2,4.4,Riverside,Card,2025-08-26,Hand Soap,Personal Care,Non-Food,Family,41-60,Bronze,South,3,16.6,Small
T00014,C003,P039,2025-01-09,1,2.8,2.8,Downtown,Cash,2025-01-09,Jam,Pantry,Grocery,Student,18-25,Silver,Central,4,16.2,Large
T00112,C045,P045,2025-06-19,4,2.9,11.6,Downtown,Card,2025-06-19,Dish Soap,Household,Non-Food,Student,18-25,Silver,East,3,20.1,Small
T00315,C021,P037,2025-12-28,1,1.1,1.1,Downtown,Mobile,28-12-2025,Canned Beans,Pantry,Grocery,Family,41-60,Bronze,South,5,43.9,Large
T00060,C017,P005,2025-04-06,2,0.9,1.8,Downtown,Card,2025-04-06,Onions,Produce,Fresh Food,Senior,60+,Bronze,North,3,7.5,Small
T00114,C052,P036,2025-06-21,1,7.8,7.8,Hilltop,Cash,2025-06-21,Olive Oil,Pantry,Grocery,Young Singles,26-40,Not Enrolled,East,2,9.4,Small
T00090,C023,P030,2025-05-02,1,2.3,2.3,Eastpark,Card,2025-05-02,Pretzels,Snacks,Grocery,Premium Shopper,41-60,Bronze,Central,5,24.1,Large
T00170,C018,P041,2025-08-02,1,4.6,4.6,Riverside,Mobile,2025-08-02,Ice Cream,Frozen,Grocery,Young Singles,26-40,Bronze,East,2,8.0,Small
T00266,C012,P047,2025-11-06,2,4.1,8.2,Eastpark,Voucher,2025-11-06,Trash Bags,Household,Non-Food,Young Singles,26-40,Not Enrolled,North,6,43.9,Large
T00186,C020,P019,2025-08-28,2,5.4,10.8,Hilltop,Card,2025-08-28,Bacon,Meat,Fresh Food,Budget Shopper,26-40,Not Enrolled,East,3,14.6,Small
T00249,C025,P048,2025-11-30,1,4.8,4.8,Westgate,Card,11/30/2025,Shampoo,Personal Care,Non-Food,Budget Shopper,26-40,Not Enrolled,Central,4,32.77,Large
T00250,C038,P039,2025-11-25,3,2.8,8.4,Eastpark,Mobile,2025-11-25,Jam,Pantry,Grocery,Student,18-25,Bronze,North,4,19.6,Large
T00197,C052,P002,2025-09-29,2,1.2,2.4,Eastpark,Card,29-09-2025,Apples,Produce,Fresh Food,Young Singles,26-40,Not Enrolled,East,3,16.2,Small
T00086,C059,P006,2025-05-10,2,0.85,1.7,Westgate,Mobile,2025-05-10,Carrots,Produce,Fresh Food,Budget Shopper,26-40,Gold,Central,4,20.9,Large
T00310,C046,P035,2025-12-20,4,2.1,8.4,Downtown,Card,20-12-2025,Sugar,Pantry,Grocery,Premium Shopper,41-60,Silver,Central,4,41.0,Large
T00112,C045,P027,2025-06-19,1,1.3,1.3,Downtown,Card,2025-06-19,Chocolate Bar,Snacks,Grocery,Student,18-25,Silver,East,3,20.1,Small
T00070,C006,P049,2025-04-22,1,2.7,2.7,Hilltop,Card,2025-04-22,Toothpaste,Personal Care,Non-Food,Premium Shopper,41-60,Bronze,Central,4,17.3,Large
T00039,C021,P044,2025-03-24,3,5.5,16.5,Eastpark,Card,2025-03-24,Paper Towels,Household,Non-Food,Family,41-60,Bronze,South,6,40.7,Large
T00196,C032,P025,2025-09-10,1,2.2,2.2,Westgate,Mobile,2025-09-10,Energy Drink,Beverages,Grocery,Family,41-60,Not Enrolled,Central,1,2.2,Single
T00093,C029,P041,2025-05-12,2,4.6,9.2,Downtown,Mobile,12-05-2025,Ice Cream,Frozen,Grocery,Premium Shopper,41-60,Silver,East,4,20.7,Large
T00086,C059,P020,2025-05-10,1,1.6,1.6,Westgate,Mobile,2025-05-10,Cola,Beverages,Grocery,Budget Shopper,26-40,Gold,Central,4,20.9,Large
T00259,C059,P037,2025-11-29,1,1.1,1.1,Hilltop,Voucher,2025-11-29,Canned Beans,Pantry,Grocery,Budget Shopper,26-40,Gold,Central,5,23.47,Large
T00080,C020,P008,2025-04-03,4,2.1,8.4,Eastpark,Card,04/03/2025,Whole Milk,Dairy,Fresh Food,Budget Shopper,26-40,Not Enrolled,East,6,55.6,Large
T00190,C060,P011,2025-08-11,1,3.8,3.8,Westgate,Mobile,08/11/2025,Butter,Dairy,Fresh Food,Student,18-25,Silver,East,3,21.0,Small
T00082,C025,P047,2025-05-20,1,4.1,4.1,Riverside,Card,05/20/2025,Trash Bags,Household,Non-Food,Budget Shopper,26-40,Not Enrolled,Central,4,11.7,Large
T00123,C008,P041,2025-06-22,1,4.6,4.6,Westgate,Card,2025-06-22,Ice Cream,Frozen,Grocery,Budget Shopper,26-40,Not Enrolled,Central,3,37.2,Small
T00082,C025,P011,2025-05-20,1,3.8,3.8,Riverside,Card,05/20/2025,Butter,Dairy,Fresh Food,Budget Shopper,26-40,Not Enrolled,Central,4,11.7,Large
T00126,C029,P033,2025-06-17,1,4.2,4.2,Downtown,Mobile,06/17/2025,Rice,Pantry,Grocery,Premium Shopper,41-60,Silver,East,3,19.4,Small
T00078,C006,P034,2025-04-23,2,3.9,7.8,Eastpark,Mobile,2025-04-23,Cereal,Pantry,Grocery,Premium Shopper,41-60,Bronze,Central,4,19.5,Large
T00270,C058,P041,2025-11-02,1,4.6,4.6,Eastpark,Card,2025-11-02,Ice Cream,Frozen,Grocery,Family,41-60,Not Enrolled,Central,6,65.5,Large
T00202,C038,P047,2025-09-13,1,4.1,4.1,Downtown,Card,2025-09-13,Trash Bags,Household,Non-Food,Student,18-25,Bronze,North,6,37.8,Large
T00192,C010,P020,2025-08-11,1,1.6,1.6,Downtown,Mobile,11-08-2025,Cola,Beverages,Grocery,Family,41-60,Silver,East,3,9.9,Small
T00258,C038,P023,2025-11-24,1,8.9,8.9,Downtown,Mobile,2025-11-24,Coffee Beans,Beverages,Grocery,Student,18-25,Bronze,North,6,49.3,Large
T00090,C023,P045,2025-05-02,2,2.9,5.8,Eastpark,Card,2025-05-02,Dish Soap,Household,Non-Food,Premium Shopper,41-60,Bronze,Central,5,24.1,Large
T00151,C009,P027,2025-07-04,1,1.3,1.3,Downtown,Card,2025-07-04,Chocolate Bar,Snacks,Grocery,Senior,60+,Silver,North,3,8.2,Small
T00252,C032,P012,2025-11-10,4,2.6,10.4,Eastpark,Cash,2025-11-10,Eggs,Dairy,Fresh Food,Family,41-60,Not Enrolled,Central,4,20.6,Large
T00139,C032,P047,2025-07-24,2,4.1,8.2,Westgate,Card,07/24/2025,Trash Bags,Household,Non-Food,Family,41-60,Not Enrolled,Central,2,12.4,Small
T00313,C021,P028,2025-12-29,3,2.9,8.7,Eastpark,Voucher,2025-12-29,Cookies,Snacks,Grocery,Family,41-60,Bronze,South,3,16.0,Small
T00231,C054,P011,2025-10-09,2,3.8,7.6,Eastpark,Voucher,2025-10-09,Butter,Dairy,Fresh Food,Premium Shopper,41-60,Gold,North,3,25.0,Small
T00049,C030,P035,2025-03-09,1,2.1,2.1,Hilltop,Mobile,03/09/2025,Sugar,Pantry,Grocery,Family,41-60,Bronze,West,3,18.4,Small
T00082,C025,P029,2025-05-20,1,2.0,2.0,Riverside,Card,05/20/2025,Popcorn,Snacks,Grocery,Budget Shopper,26-40,Not Enrolled,Central,4,11.7,Large
T00238,C028,P040,2025-10-04,2,5.2,10.4,Riverside,Cash,2025-10-04,Frozen Pizza,Frozen,Grocery,Budget Shopper,26-40,Not Enrolled,South,4,46.6,Large
T00208,C031,P017,2025-09-03,1,6.5,6.5,Downtown,Card,2025-09-03,Chicken Breast,Meat,Fresh Food,Student,18-25,Bronze,East,3,22.1,Small
T00090,C023,P031,2025-05-02,1,1.5,1.5,Eastpark,Card,2025-05-02,Pasta,Pantry,Grocery,Premium Shopper,41-60,Bronze,Central,5,24.1,Large
T00138,C027,P032,2025-07-24,2,2.7,5.4,Hilltop,Card,2025-07-24,Pasta Sauce,Pantry,Grocery,Family,41-60,Silver,East,3,17.7,Small
T00174,C060,P020,2025-08-04,1,1.6,1.6,Riverside,Card,2025-08-04,Cola,Beverages,Grocery,Student,18-25,Silver,East,6,26.8,Large
T00015,C048,P022,2025-01-24,1,1.1,1.1,Riverside,Card,2025-01-24,Sparkling Water,Beverages,Grocery,Student,18-25,Bronze,South,5,28.7,Large
T00235,C026,P031,2025-10-04,1,1.5,1.5,Westgate,Voucher,2025-10-04,Pasta,Pantry,Grocery,Family,41-60,Silver,North,3,7.7,Small
T00160,C046,P022,2025-07-26,2,1.1,2.2,Downtown,Card,2025-07-26,Sparkling Water,Beverages,Grocery,Premium Shopper,41-60,Silver,Central,2,17.4,Small
T00036,C020,P049,2025-02-15,2,2.7,5.4,Eastpark,Voucher,2025-02-15,Toothpaste,Personal Care,Non-Food,Budget Shopper,26-40,Not Enrolled,East,4,19.7,Large
T00171,C018,P006,2025-08-21,3,0.85,2.55,Westgate,Card,2025-08-21,Carrots,Produce,Fresh Food,Young Singles,26-40,Bronze,East,4,8.85,Large
T00300,C015,P023,2025-12-01,3,8.9,26.7,Downtown,Card,2025-12-01,Coffee Beans,Beverages,Grocery,Premium Shopper,41-60,Not Enrolled,West,4,39.3,Large
T00147,C003,P026,2025-07-22,3,2.5,7.5,Riverside,Voucher,2025-07-22,Potato Chips,Snacks,Grocery,Student,18-25,Silver,Central,6,53.4,Large
T00185,C042,P037,2025-08-24,2,1.1,2.2,Westgate,Card,2025-08-24,Canned Beans,Pantry,Grocery,Student,18-25,Silver,East,5,44.6,Large
T00216,C024,P033,2025-09-28,3,4.2,12.6,Downtown,Cash,2025-09-28,Rice,Pantry,Grocery,Student,18-25,Not Enrolled,West,3,19.9,Small
