TransactionID,CustomerID,ProductID,ProductName,Category,Department,PurchaseDate,Quantity,UnitPrice,TotalAmount,CustomerSegment,AgeGroup,LoyaltyTier,Region,StoreLocation,PaymentType,BasketItemCount,BasketValue,BasketSizeSegment
T00278,C003,P018,Ground Beef,Meat,Fresh Food,2025-12-22,1,7.2,7.2,Student,18-25,Silver,Central,Hilltop,Card,2,9.4,Small
T00278,C003,P050,Hand Soap,Personal Care,Non-Food,2025-12-22,1,2.2,2.2,Student,18-25,Silver,Central,Hilltop,Card,2,9.4,Small
T00312,C043,P020,Cola,Beverages,Grocery,2025-12-23,2,1.6,3.2,Student,18-25,Bronze,East,Westgate,Mobile,2,8.2,Small
T00312,C043,P026,Potato Chips,Snacks,Grocery,2025-12-23,2,2.5,5.0,Student,18-25,Bronze,East,Westgate,Mobile,2,8.2,Small
T00314,C017,P003,Tomatoes,Produce,Fresh Food,2025-12-24,1,1.8,1.8,Senior,60+,Bronze,North,Hilltop,Voucher,3,33.1,Small
T00314,C017,P019,Bacon,Meat,Fresh Food,2025-12-24,2,5.4,10.8,Senior,60+,Bronze,North,Hilltop,Voucher,3,33.1,Small
T00314,C017,P047,Trash Bags,Household,Non-Food,2025-12-24,5,4.1,20.5,Senior,60+,Bronze,North,Hilltop,Voucher,3,33.1,Small
T00304,C016,P010,Greek Yogurt,Dairy,Fresh Food,2025-12-26,1,3.2,3.2,Young Singles,26-40,Bronze,Central,Downtown,Voucher,4,26.9,Large
T00304,C016,P024,Tea Bags,Beverages,Grocery,2025-12-26,1,3.6,3.6,Young Singles,26-40,Bronze,Central,Downtown,Voucher,4,26.9,Large
T00304,C016,P039,Jam,Pantry,Grocery,2025-12-26,2,2.8,5.6,Young Singles,26-40,Bronze,Central,Downtown,Voucher,4,26.9,Large
T00304,C016,P045,Dish Soap,Household,Non-Food,2025-12-26,5,2.9,14.5,Young Singles,26-40,Bronze,Central,Downtown,Voucher,4,26.9,Large
T00315,C021,P010,Greek Yogurt,Dairy,Fresh Food,2025-12-28,1,3.2,3.2,Family,41-60,Bronze,South,Downtown,Mobile,5,43.9,Large
T00315,C021,P020,Cola,Beverages,Grocery,2025-12-28,2,1.6,3.2,Family,41-60,Bronze,South,Downtown,Mobile,5,43.9,Large
T00315,C021,P036,Olive Oil,Pantry,Grocery,2025-12-28,2,7.8,15.6,Family,41-60,Bronze,South,Downtown,Mobile,5,43.9,Large
T00315,C021,P037,Canned Beans,Pantry,Grocery,2025-12-28,1,1.1,1.1,Family,41-60,Bronze,South,Downtown,Mobile,5,43.9,Large
T00315,C021,P040,Frozen Pizza,Frozen,Grocery,2025-12-28,4,5.2,20.8,Family,41-60,Bronze,South,Downtown,Mobile,5,43.9,Large
T00293,C029,P011,Butter,Dairy,Fresh Food,2025-12-29,1,3.8,3.8,Premium Shopper,41-60,Silver,East,Hilltop,Mobile,4,22.0,Large
T00293,C029,P012,Eggs,Dairy,Fresh Food,2025-12-29,4,2.6,10.4,Premium Shopper,41-60,Silver,East,Hilltop,Mobile,4,22.0,Large
T00293,C029,P024,Tea Bags,Beverages,Grocery,2025-12-29,1,3.6,3.6,Premium Shopper,41-60,Silver,East,Hilltop,Mobile,4,22.0,Large
T00293,C029,P035,Sugar,Pantry,Grocery,2025-12-29,2,2.1,4.2,Premium Shopper,41-60,Silver,East,Hilltop,Mobile,4,22.0,Large
T00294,C031,P006,Carrots,Produce,Fresh Food,2025-12-29,1,0.85,0.85,Student,18-25,Bronze,East,Eastpark,Card,3,21.85,Small
T00294,C031,P007,Avocado,Produce,Fresh Food,2025-12-29,1,1.5,1.5,Student,18-25,Bronze,East,Eastpark,Card,3,21.85,Small
T00294,C031,P017,Chicken Breast,Meat,Fresh Food,2025-12-29,3,6.5,19.5,Student,18-25,Bronze,East,Eastpark,Card,3,21.85,Small
T00298,C036,P017,Chicken Breast,Meat,Fresh Food,2025-12-29,1,6.5,6.5,Premium Shopper,41-60,Bronze,North,Westgate,Card,5,39.8,Large
T00298,C036,P023,Coffee Beans,Beverages,Grocery,2025-12-29,2,8.9,17.8,Premium Shopper,41-60,Bronze,North,Westgate,Card,5,39.8,Large
T00298,C036,P025,Energy Drink,Beverages,Grocery,2025-12-29,2,2.2,4.4,Premium Shopper,41-60,Bronze,North,Westgate,Card,5,39.8,Large
T00298,C036,P035,Sugar,Pantry,Grocery,2025-12-29,3,2.1,6.3,Premium Shopper,41-60,Bronze,North,Westgate,Card,5,39.8,Large
T00298,C036,P042,Frozen Vegetables,Frozen,Grocery,2025-12-29,2,2.4,4.8,Premium Shopper,41-60,Bronze,North,Westgate,Card,5,39.8,Large
T00313,C021,P028,Cookies,Snacks,Grocery,2025-12-29,3,2.9,8.7,Family,41-60,Bronze,South,Eastpark,Voucher,3,16.0,Small
T00313,C021,P041,Ice Cream,Frozen,Grocery,2025-12-29,1,4.6,4.6,Family,41-60,Bronze,South,Eastpark,Voucher,3,16.0,Small
T00313,C021,P049,Toothpaste,Personal Care,Non-Food,2025-12-29,1,2.7,2.7,Family,41-60,Bronze,South,Eastpark,Voucher,3,16.0,Small
